callsign,country,velocity,altitude,temperature,wind_speed,timestamp,delay_label
N5175L,United States,3.86,0.0,12.3,2.06,2025-04-15T02:38:14,2
AXM113,Malaysia,230.7,7193.28,12.3,2.06,2025-04-15T02:38:12,0
FFAB123,United States,36.12,251.46,12.3,2.06,2025-04-15T02:38:11,2
NKS648,United States,181.23,5052.06,12.3,2.06,2025-04-15T02:38:16,1
SKW4906,United States,0.06,0.0,12.3,2.06,2025-04-15T02:38:15,2
CGJMG,Canada,38.58,-45.72,12.3,2.06,2025-04-15T02:35:02,2
CPA830,China,280.73,9448.8,12.3,2.06,2025-04-15T02:38:16,0
VOI5611,United States,253.6,11269.98,12.3,2.06,2025-04-15T02:38:15,0
FDX1328,United States,192.65,11582.4,12.3,2.06,2025-04-15T02:38:16,1
SWA3858,United States,275.21,11277.6,12.3,2.06,2025-04-15T02:38:06,0
FJL502D,United Arab Emirates,193.83,4861.56,12.3,2.06,2025-04-15T02:38:15,1
SWA3991,United States,52.29,-45.72,12.3,2.06,2025-04-15T02:33:32,2
QTR41Q,Qatar,254.52,12184.38,12.3,2.06,2025-04-15T02:38:06,0
FFT1449,United States,187.28,10980.42,12.3,2.06,2025-04-15T02:38:16,1
N816EC,United States,47.85,495.3,12.3,2.06,2025-04-15T02:38:15,2
SWA1188,United States,194.84,3375.66,12.3,2.06,2025-04-15T02:38:16,1
SWA1837,United States,272.67,12489.18,12.3,2.06,2025-04-15T02:38:16,0
QLK405D,Australia,165.88,7620.0,12.3,2.06,2025-04-15T02:38:16,1
FDX90,United States,283.15,10668.0,12.3,2.06,2025-04-15T02:38:16,0
JAL163K,Japan,247.31,8839.2,12.3,2.06,2025-04-15T02:38:14,0
SKW6944,United States,249.55,10058.4,12.3,2.06,2025-04-15T02:38:16,0
CYZ215,China,261.28,8839.2,12.3,2.06,2025-04-15T02:38:15,0
BCS1730,Germany,208.83,9966.96,12.3,2.06,2025-04-15T02:38:16,0
ERU482,United States,52.39,1463.04,12.3,2.06,2025-04-15T02:38:15,2
AXM5642,Malaysia,235.63,9509.76,12.3,2.06,2025-04-15T02:38:15,0
BCS5QC,Germany,0.0,0.0,12.3,2.06,2025-04-15T02:38:01,2
ATN3343,United States,149.53,3855.72,12.3,2.06,2025-04-15T02:38:16,1
ABY472,United Arab Emirates,205.23,4038.6,12.3,2.06,2025-04-15T02:38:15,0
BCS4PK,Germany,163.05,4991.1,12.3,2.06,2025-04-15T02:38:16,1
AAL1399,United States,99.81,1264.92,12.3,2.06,2025-04-15T02:38:16,2
VXP324,United States,76.22,297.18,12.3,2.06,2025-04-15T02:33:31,2
SCX348,United States,214.75,11582.4,12.3,2.06,2025-04-15T02:38:15,0
BCS198,Germany,216.49,11887.2,12.3,2.06,2025-04-15T02:38:15,0
CHH427,China,250.52,11582.4,12.3,2.06,2025-04-15T02:38:16,0
N964MS,United States,38.84,701.04,12.3,2.06,2025-04-15T02:38:15,2
SWA1463,United States,210.78,6515.1,12.3,2.06,2025-04-15T02:38:15,0
JIA5137,United States,237.49,10668.0,12.3,2.06,2025-04-15T02:38:16,0
N465WG,United States,196.49,10972.8,12.3,2.06,2025-04-15T02:38:16,1
CCA2787,China,7.72,0.0,12.3,2.06,2025-04-15T02:38:16,2
N996FG,United States,86.17,1104.9,12.3,2.06,2025-04-15T02:38:16,2
AXM381,Malaysia,235.25,11582.4,12.3,2.06,2025-04-15T02:38:15,0
SWA2666,United States,143.13,4770.12,12.3,2.06,2025-04-15T02:33:40,1
N737QF,United States,58.26,1310.64,12.3,2.06,2025-04-15T02:38:15,2
N8650E,United States,41.83,2171.7,12.3,2.06,2025-04-15T02:38:15,2
SWA393,United States,250.14,11277.6,12.3,2.06,2025-04-15T02:38:16,0
SWA4135,United States,191.07,7315.2,12.3,2.06,2025-04-15T02:38:15,1
UAL932,United States,0.06,0.0,12.3,2.06,2025-04-15T02:38:15,2
SWA1822,United States,252.28,11887.2,12.3,2.06,2025-04-15T02:38:15,0
ASTR213,Australia,3.09,0.0,12.3,2.06,2025-04-15T02:35:17,2
DAL1107,United States,240.76,10668.0,12.3,2.06,2025-04-15T02:38:16,0
UAL2110,United States,3.34,0.0,12.3,2.06,2025-04-15T02:33:46,2
AAL1789,United States,76.65,937.26,12.3,2.06,2025-04-15T02:38:15,2
BAW138,United Kingdom,3.6,12192.0,12.3,2.06,2025-04-15T02:36:28,2
DAL2291,United States,98.27,1158.24,12.3,2.06,2025-04-15T02:38:14,2
MXD571,Malaysia,170.64,3390.9,12.3,2.06,2025-04-15T02:38:15,1
BAW142,United Kingdom,217.75,12192.0,12.3,2.06,2025-04-15T02:38:15,0
BAW9EW,United Kingdom,272.32,12161.52,12.3,2.06,2025-04-15T02:38:16,0
AAL1292,United States,281.13,11277.6,12.3,2.06,2025-04-15T02:38:16,0
DJT301,France,235.36,10972.8,12.3,2.06,2025-04-15T02:38:15,0
MXD714,Malaysia,240.65,9448.8,12.3,2.06,2025-04-15T02:37:58,0
N8202L,United States,51.95,1981.2,12.3,2.06,2025-04-15T02:38:15,2
ABY527,United Arab Emirates,203.62,9753.6,12.3,2.06,2025-04-15T02:38:15,0
QXE2426,United States,140.35,2453.64,12.3,2.06,2025-04-15T02:38:15,1
THY29M,Turkey,163.01,3810.0,12.3,2.06,2025-04-15T02:38:16,1
SWA4331,United States,151.69,3162.3,12.3,2.06,2025-04-15T02:38:16,1
FDX1370,United States,241.55,7620.0,12.3,2.06,2025-04-15T02:38:15,0
ETH613,Ethiopia,237.65,8839.2,12.3,2.06,2025-04-15T02:37:35,0
BCS8UM,Spain,235.42,11887.2,12.3,2.06,2025-04-15T02:38:15,0
AAL728,United States,254.78,7322.82,12.3,2.06,2025-04-15T02:38:16,0
EDV5204,United States,218.1,10363.2,12.3,2.06,2025-04-15T02:38:15,0
SKW5998,United States,184.8,11582.4,12.3,2.06,2025-04-15T02:38:16,1
AVA048,United States,227.59,11894.82,12.3,2.06,2025-04-15T02:38:16,0
WJA743,Canada,201.69,11582.4,12.3,2.06,2025-04-15T02:38:16,0
THY6403,Turkey,230.03,11582.4,12.3,2.06,2025-04-15T02:38:16,0
CKSTR12,Japan,26.75,0.0,12.3,2.06,2025-04-15T02:38:15,2
AAL300,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:10,2
SWA4388,United States,196.57,12192.0,12.3,2.06,2025-04-15T02:37:52,1
,United States,48.38,2217.42,12.3,2.06,2025-04-15T02:38:12,2
IGO91W,Latvia,238.51,9829.8,12.3,2.06,2025-04-15T02:36:05,0
THY64,Turkey,102.53,1097.28,12.3,2.06,2025-04-15T02:38:15,1
UPS1351,United States,251.78,11887.2,12.3,2.06,2025-04-15T02:38:16,0
DSU23,United States,21.63,22.86,12.3,2.06,2025-04-15T02:38:16,2
JNA464,Republic of Korea,149.79,3368.04,12.3,2.06,2025-04-15T02:38:16,1
N427RM,United States,36.31,1310.64,12.3,2.06,2025-04-15T02:33:19,2
THY539,Turkey,237.51,11887.2,12.3,2.06,2025-04-15T02:38:16,0
QTR840,Qatar,257.2,10668.0,12.3,2.06,2025-04-15T02:38:12,0
JNA376,Republic of Korea,207.38,10972.8,12.3,2.06,2025-04-15T02:38:15,0
CMP489,Panama,236.06,11277.6,12.3,2.06,2025-04-15T02:37:29,0
THY4EN,Turkey,73.05,236.22,12.3,2.06,2025-04-15T02:37:43,2
THY46M,Turkey,219.72,10972.8,12.3,2.06,2025-04-15T02:38:16,0
N2DF,United States,237.57,11887.2,12.3,2.06,2025-04-15T02:38:15,0
THY137,Turkey,208.22,12192.0,12.3,2.06,2025-04-15T02:38:15,0
FLYCO1,France,5.92,0.0,12.3,2.06,2025-04-15T02:38:15,2
ETH644,Ethiopia,263.73,11887.2,12.3,2.06,2025-04-15T02:38:15,0
SAS916,Norway,0.9,0.0,12.3,2.06,2025-04-15T02:38:07,2
AAR8920,Republic of Korea,68.75,137.16,12.3,2.06,2025-04-15T02:38:04,2
THY6382,Turkey,245.58,12496.8,12.3,2.06,2025-04-15T02:38:15,0
KAL541,Republic of Korea,256.84,10363.2,12.3,2.06,2025-04-15T02:34:08,0
KAL073,Republic of Korea,271.95,8839.2,12.3,2.06,2025-04-15T02:33:25,0
AAL1861,United States,162.11,4312.92,12.3,2.06,2025-04-15T02:38:15,1
TWB251,Republic of Korea,272.13,10668.0,12.3,2.06,2025-04-15T02:38:16,0
BTI32M,Latvia,125.22,1577.34,12.3,2.06,2025-04-15T02:38:15,1
SWA2007,United States,211.05,5311.14,12.3,2.06,2025-04-15T02:38:15,0
N5327G,United States,55.41,480.06,12.3,2.06,2025-04-15T02:36:21,2
MDA1265,Taiwan,90.5,1607.82,12.3,2.06,2025-04-15T02:38:16,2
UAL589,United States,226.87,9418.32,12.3,2.06,2025-04-15T02:38:16,0
IGO1313,Qatar,199.61,6705.6,12.3,2.06,2025-04-15T02:36:08,1
T8A211,United States,32.43,83.82,12.3,2.06,2025-04-15T02:37:36,2
MDA2063,Taiwan,105.73,2918.46,12.3,2.06,2025-04-15T02:38:16,1
CQH6743,China,0.0,0.0,12.3,2.06,2025-04-15T02:38:15,2
FDX1654,United States,126.49,1242.06,12.3,2.06,2025-04-15T02:38:15,1
DAA P2,Ireland,15.43,0.0,12.3,2.06,2025-04-15T02:37:59,2
WJA2247,Canada,209.88,11582.4,12.3,2.06,2025-04-15T02:38:16,0
AAL2888,United States,207.53,10363.2,12.3,2.06,2025-04-15T02:38:16,0
JBU101,United States,209.77,10972.8,12.3,2.06,2025-04-15T02:38:16,0
BTI35G,Latvia,23.66,0.0,12.3,2.06,2025-04-15T02:38:16,2
CSN334,China,258.4,12489.18,12.3,2.06,2025-04-15T02:38:16,0
ETH734,Ethiopia,238.57,10972.8,12.3,2.06,2025-04-15T02:38:16,0
IGO53J,Qatar,216.94,10972.8,12.3,2.06,2025-04-15T02:37:48,0
JBU700,United States,147.01,2895.6,12.3,2.06,2025-04-15T02:38:16,1
BTI3WX,Latvia,223.37,8839.2,12.3,2.06,2025-04-15T02:38:15,0
N142GZ,United States,0.06,0.0,12.3,2.06,2025-04-15T02:38:15,2
USM,Australia,51.1,220.98,12.3,2.06,2025-04-15T02:36:55,2
USL,Australia,52.02,220.98,12.3,2.06,2025-04-15T02:38:16,2
USI,Australia,57.36,76.2,12.3,2.06,2025-04-15T02:36:32,2
CXA8303,China,80.77,998.22,12.3,2.06,2025-04-15T02:38:16,2
N2476Y,United States,51.32,1927.86,12.3,2.06,2025-04-15T02:37:05,2
RPA4454,United States,161.15,1836.42,12.3,2.06,2025-04-15T02:38:15,1
EVA189,Taiwan,210.32,10645.14,12.3,2.06,2025-04-15T02:38:16,0
URT,Australia,79.6,2659.38,12.3,2.06,2025-04-15T00:46:32,2
SWA4368,United States,62.21,480.06,12.3,2.06,2025-04-15T02:36:01,2
AMX558,Mexico,222.55,7764.78,12.3,2.06,2025-04-15T02:38:16,0
MDA763,Taiwan,108.6,4152.9,12.3,2.06,2025-04-15T02:37:23,1
ANA841,Japan,209.99,10767.06,12.3,2.06,2025-04-15T02:38:15,0
MDA366,Taiwan,53.51,297.18,12.3,2.06,2025-04-15T02:38:16,2
VJA30,United States,196.98,13106.4,12.3,2.06,2025-04-15T02:38:16,1
JAL3106,Japan,203.52,11582.4,12.3,2.06,2025-04-15T02:38:15,0
UIA9051,Taiwan,97.0,3025.14,12.3,2.06,2025-04-15T02:33:26,2
FDA382,Japan,161.71,5935.98,12.3,2.06,2025-04-15T02:38:14,1
ASA507,United States,201.58,10363.2,12.3,2.06,2025-04-15T02:38:15,0
DAL500,United States,212.63,10370.82,12.3,2.06,2025-04-15T02:38:15,0
WJA174,Canada,74.57,1074.42,12.3,2.06,2025-04-15T02:38:01,2
UIA8637,Taiwan,96.1,1798.32,12.3,2.06,2025-04-15T02:38:10,2
JBU701,United States,178.95,10363.2,12.3,2.06,2025-04-15T02:38:16,1
CSN327,China,0.0,0.0,12.3,2.06,2025-04-15T02:36:11,2
TN175,United States,136.04,6400.8,12.3,2.06,2025-04-15T02:38:16,1
AXM1793,Malaysia,209.6,5768.34,12.3,2.06,2025-04-15T02:38:15,0
AXM5740,Malaysia,227.11,8229.6,12.3,2.06,2025-04-15T02:38:15,0
SKW3442,United States,145.89,2857.5,12.3,2.06,2025-04-15T02:38:15,1
AMU862,China,266.66,10668.0,12.3,2.06,2025-04-15T02:38:15,0
AAL458,United States,216.84,10363.2,12.3,2.06,2025-04-15T02:38:15,0
CSS358,China,189.46,5158.74,12.3,2.06,2025-04-15T02:36:40,1
9MITM,Malaysia,52.0,464.82,12.3,2.06,2025-04-15T02:38:15,2
N109R,United States,205.29,5265.42,12.3,2.06,2025-04-15T02:38:16,0
BAW32,United Kingdom,223.43,12192.0,12.3,2.06,2025-04-15T02:38:15,0
MXD2201,Malaysia,226.4,7513.32,12.3,2.06,2025-04-15T02:37:27,0
FDX1296,United States,193.7,11582.4,12.3,2.06,2025-04-15T02:38:16,1
AXM346,Malaysia,231.68,10668.0,12.3,2.06,2025-04-15T02:36:52,0
MSC886,Egypt,242.4,10972.8,12.3,2.06,2025-04-15T02:38:16,0
SWA2839,United States,206.87,7299.96,12.3,2.06,2025-04-15T02:38:16,0
MSC387,Egypt,205.83,11574.78,12.3,2.06,2025-04-15T02:38:15,0
UPS751,United States,63.89,502.92,12.3,2.06,2025-04-15T02:38:15,2
XSR340,United States,6.69,0.0,12.3,2.06,2025-04-15T02:38:08,2
AAL2009,United States,224.65,10355.58,12.3,2.06,2025-04-15T02:36:08,0
DAL971,United States,279.38,11277.6,12.3,2.06,2025-04-15T02:38:16,0
N37CJ,United States,53.35,1691.64,12.3,2.06,2025-04-15T02:38:16,2
SWA4491,United States,178.81,11582.4,12.3,2.06,2025-04-15T02:38:15,1
MSC303,Egypt,183.21,8549.64,12.3,2.06,2025-04-15T02:38:15,1
AAL1914,United States,240.69,10058.4,12.3,2.06,2025-04-15T02:38:15,0
SWA3534,United States,213.86,11582.4,12.3,2.06,2025-04-15T02:38:16,0
SWA635,United States,219.54,8229.6,12.3,2.06,2025-04-15T02:38:15,0
AAR8704,Republic of Korea,95.67,1569.72,12.3,2.06,2025-04-15T02:37:13,2
UAL2132,United States,229.4,10363.2,12.3,2.06,2025-04-15T02:38:16,0
CAL731,Taiwan,248.1,9738.36,12.3,2.06,2025-04-15T02:37:20,0
KAL282,Republic of Korea,196.36,8397.24,12.3,2.06,2025-04-15T02:38:15,1
WJA9377,Canada,216.46,10972.8,12.3,2.06,2025-04-15T02:38:11,0
MSC2935,Egypt,226.85,9898.38,12.3,2.06,2025-04-15T02:38:16,0
DAL2620,United States,228.85,10972.8,12.3,2.06,2025-04-15T02:38:16,0
N445HP,United States,45.8,213.36,12.3,2.06,2025-04-15T02:36:43,2
SKY762,Japan,125.57,1661.16,12.3,2.06,2025-04-15T02:38:15,1
ERU861,United States,47.43,579.12,12.3,2.06,2025-04-15T02:38:15,2
PRK,Australia,93.87,2339.34,12.3,2.06,2025-04-15T02:38:14,2
RPA3540,United States,172.93,6096.0,12.3,2.06,2025-04-15T02:38:16,1
SWA4219,United States,161.44,1348.74,12.3,2.06,2025-04-15T02:37:49,1
CPA970,China,98.85,1927.86,12.3,2.06,2025-04-15T02:38:16,2
TWB836,Republic of Korea,182.34,7010.4,12.3,2.06,2025-04-15T02:38:16,1
RPA3558,United States,136.81,3672.84,12.3,2.06,2025-04-15T02:38:13,1
DAL453,United States,201.24,9144.0,12.3,2.06,2025-04-15T02:38:16,0
N552LE,United States,36.96,1402.08,12.3,2.06,2025-04-15T02:38:16,2
MSR911,Egypt,188.98,10980.42,12.3,2.06,2025-04-15T02:38:14,1
MSR917,Egypt,206.61,9753.6,12.3,2.06,2025-04-15T02:38:14,0
MSR938,Egypt,201.06,9753.6,12.3,2.06,2025-04-15T02:38:05,0
CAL712,Taiwan,219.84,7353.3,12.3,2.06,2025-04-15T02:38:15,0
UAL2071,United States,1.03,0.0,12.3,2.06,2025-04-15T02:38:12,2
NCA225,Japan,207.91,9144.0,12.3,2.06,2025-04-15T02:38:13,0
NMA187,Egypt,177.1,6057.9,12.3,2.06,2025-04-15T02:38:07,1
ANA829,Japan,99.9,518.16,12.3,2.06,2025-04-15T02:38:16,2
,United States,48.36,243.84,12.3,2.06,2025-04-15T02:35:53,2
JJA110,Republic of Korea,75.67,495.3,12.3,2.06,2025-04-15T02:38:15,2
,Thailand,5.66,0.0,12.3,2.06,2025-04-15T02:34:34,2
NOK124,Thailand,197.4,5791.2,12.3,2.06,2025-04-15T02:38:16,1
SWA1066,United States,274.19,11071.86,12.3,2.06,2025-04-15T02:38:16,0
SWA3855,United States,119.11,1676.4,12.3,2.06,2025-04-15T02:38:15,1
NMA150,Egypt,254.35,10218.42,12.3,2.06,2025-04-15T02:37:39,0
N1QS,United States,60.33,0.0,12.3,2.06,2025-04-15T02:38:08,2
UPS1027,United States,194.53,9753.6,12.3,2.06,2025-04-15T02:38:15,1
RSX3117,Egypt,239.34,11277.6,12.3,2.06,2025-04-15T02:38:15,0
IRJAH,Italy,63.11,990.6,12.3,2.06,2025-04-15T02:38:16,2
SKY711,Japan,266.97,11887.2,12.3,2.06,2025-04-15T02:38:15,0
FDX1679,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:00,2
CGNDP,Canada,1.03,0.0,12.3,2.06,2025-04-15T02:33:43,2
AAL748,United States,267.93,11887.2,12.3,2.06,2025-04-15T02:38:16,0
AAY739,United States,181.92,11590.02,12.3,2.06,2025-04-15T02:38:15,1
KAL1709,Republic of Korea,234.93,5966.46,12.3,2.06,2025-04-15T02:38:14,0
LOT4YN,Poland,235.2,11582.4,12.3,2.06,2025-04-15T02:37:43,0
N618PB,United States,7.2,0.0,12.3,2.06,2025-04-15T02:38:14,2
N2291H,United States,42.21,251.46,12.3,2.06,2025-04-15T02:38:15,2
MSC2913,Egypt,215.74,10668.0,12.3,2.06,2025-04-15T02:38:16,0
ABX2270,United States,265.77,10058.4,12.3,2.06,2025-04-15T02:38:16,0
JIA5244,United States,133.9,3093.72,12.3,2.06,2025-04-15T02:38:16,1
JJA1326,Republic of Korea,121.97,2133.6,12.3,2.06,2025-04-15T02:38:01,1
SKW5124,United States,216.68,7345.68,12.3,2.06,2025-04-15T02:38:15,0
AAL589,United States,259.92,8229.6,12.3,2.06,2025-04-15T02:38:16,0
VOZ267,Australia,5.66,0.0,12.3,2.06,2025-04-15T02:38:14,2
AXM5872,Malaysia,224.38,11277.6,12.3,2.06,2025-04-15T02:38:15,0
MSC2987,Egypt,270.48,11277.6,12.3,2.06,2025-04-15T02:38:15,0
MSC2933,Egypt,0.9,0.0,12.3,2.06,2025-04-15T02:35:18,2
DAL3034,United States,65.14,167.64,12.3,2.06,2025-04-15T02:38:15,2
MXY745,United States,224.88,10972.8,12.3,2.06,2025-04-15T02:38:15,0
ASA1373,United States,230.21,10972.8,12.3,2.06,2025-04-15T02:38:16,0
VK,Kingdom of the Netherlands,8.23,0.0,12.3,2.06,2025-04-15T02:37:50,2
PRB,Australia,76.62,2674.62,12.3,2.06,2025-04-15T02:38:16,2
SWA1597,United States,208.83,11582.4,12.3,2.06,2025-04-15T02:38:16,0
N773RB,United States,177.38,12176.76,12.3,2.06,2025-04-15T02:38:15,1
SWA3368,United States,121.92,2156.46,12.3,2.06,2025-04-15T02:38:16,1
JBU2080,United States,199.98,5699.76,12.3,2.06,2025-04-15T02:38:15,1
DAL2151,United States,220.07,10363.2,12.3,2.06,2025-04-15T02:38:16,0
SKW5351,United States,208.99,6713.22,12.3,2.06,2025-04-15T02:38:15,0
AAL2283,United States,235.62,10363.2,12.3,2.06,2025-04-15T02:35:11,0
NEJ,Australia,44.39,335.28,12.3,2.06,2025-04-15T02:38:15,2
N154BF,United States,26.96,1333.5,12.3,2.06,2025-04-15T02:38:15,2
UAL1429,United States,226.48,10972.8,12.3,2.06,2025-04-15T02:38:15,0
VAR846,United States,0.0,0.0,12.3,2.06,2025-04-15T02:37:39,2
KAL469,Republic of Korea,215.01,12192.0,12.3,2.06,2025-04-15T02:35:41,0
N315NG,United States,72.48,1988.82,12.3,2.06,2025-04-15T02:38:15,2
ENY4092,United States,243.05,7620.0,12.3,2.06,2025-04-15T02:38:14,0
SWA4028,United States,11.32,0.0,12.3,2.06,2025-04-15T02:37:40,2
DAL2578,United States,205.57,11590.02,12.3,2.06,2025-04-15T02:38:15,0
NKS770,United States,177.33,9144.0,12.3,2.06,2025-04-15T02:38:15,1
N816MS,United States,45.18,762.0,12.3,2.06,2025-04-15T02:38:13,2
SWA2190,United States,195.82,12192.0,12.3,2.06,2025-04-15T02:38:16,1
SJO451,Japan,122.02,1607.82,12.3,2.06,2025-04-15T02:38:15,1
SKW3489,United States,217.51,9448.8,12.3,2.06,2025-04-15T02:38:15,0
MSC901,Egypt,248.59,7696.2,12.3,2.06,2025-04-15T02:19:05,0
FDX1926,United States,176.94,4945.38,12.3,2.06,2025-04-15T02:38:15,1
SKW3669,United States,279.78,8839.2,12.3,2.06,2025-04-15T02:38:16,0
SKY106,Japan,230.44,8229.6,12.3,2.06,2025-04-15T02:38:15,0
JBU111,United States,180.02,10370.82,12.3,2.06,2025-04-15T02:38:16,1
ACA7069,Canada,0.06,274.32,12.3,2.06,2025-04-15T02:36:51,2
AAY2886,United States,210.14,6134.1,12.3,2.06,2025-04-15T02:38:16,0
DAL269,United States,92.65,822.96,12.3,2.06,2025-04-15T02:38:16,2
N414ME,United States,46.57,655.32,12.3,2.06,2025-04-15T02:38:16,2
ETH714,Ethiopia,239.87,12192.0,12.3,2.06,2025-04-15T02:38:15,0
JJA213,Republic of Korea,230.32,6096.0,12.3,2.06,2025-04-15T02:38:14,0
ABL111,Republic of Korea,200.62,9144.0,12.3,2.06,2025-04-15T02:38:15,0
N911XF,United States,58.03,350.52,12.3,2.06,2025-04-15T02:38:15,2
UAL1167,United States,243.18,9342.12,12.3,2.06,2025-04-15T02:38:15,0
AAL2818,United States,284.15,11277.6,12.3,2.06,2025-04-15T02:38:16,0
DAL2932,United States,256.24,8945.88,12.3,2.06,2025-04-15T02:38:16,0
SWA2378,United States,189.33,11582.4,12.3,2.06,2025-04-15T02:38:16,1
ETH3793,Ethiopia,237.82,9753.6,12.3,2.06,2025-04-15T02:38:16,0
INFRA1,France,0.0,0.0,12.3,2.06,2025-04-15T02:36:52,2
ANA855,Japan,208.09,10972.8,12.3,2.06,2025-04-15T02:37:46,0
UPS294,United States,229.03,8122.92,12.3,2.06,2025-04-15T02:38:15,0
KAL232,Republic of Korea,50.42,243.84,12.3,2.06,2025-04-15T02:38:10,2
KAL091,Republic of Korea,284.88,9448.8,12.3,2.06,2025-04-15T02:38:15,0
JBU1827,United States,209.41,10972.8,12.3,2.06,2025-04-15T02:38:16,0
SWA2884,United States,218.67,7650.48,12.3,2.06,2025-04-15T02:38:16,0
SWA3979,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:07,2
N254EK,United States,56.02,1844.04,12.3,2.06,2025-04-15T02:37:33,2
FFT3451,United States,231.76,5181.6,12.3,2.06,2025-04-15T02:38:16,0
SH497,Australia,75.95,274.32,12.3,2.06,2025-04-15T02:38:16,2
AAL292,United States,262.58,10050.78,12.3,2.06,2025-04-15T02:34:16,0
RPA4696,United States,210.96,9753.6,12.3,2.06,2025-04-15T02:38:15,0
EDV4943,United States,83.05,906.78,12.3,2.06,2025-04-15T02:38:15,2
SKW5325,United States,226.34,9144.0,12.3,2.06,2025-04-15T02:38:15,0
LOT80,Poland,215.02,12184.38,12.3,2.06,2025-04-15T02:38:15,0
DAL1207,United States,124.5,2346.96,12.3,2.06,2025-04-15T02:38:16,1
QTR41J,Qatar,209.67,7147.56,12.3,2.06,2025-04-15T02:38:10,0
AAL321,United States,122.15,1013.46,12.3,2.06,2025-04-15T02:38:16,1
N789AH,United States,106.66,2750.82,12.3,2.06,2025-04-15T02:38:15,1
QTR37U,Qatar,230.8,11574.78,12.3,2.06,2025-04-15T02:38:15,0
QTR88L,Qatar,228.69,11574.78,12.3,2.06,2025-04-15T02:38:15,0
N5679U,United States,38.65,731.52,12.3,2.06,2025-04-15T02:38:15,2
N480VR,United States,255.56,12496.8,12.3,2.06,2025-04-15T02:38:16,0
N9847G,United States,43.12,1584.96,12.3,2.06,2025-04-15T02:35:49,2
VPCFR,United Kingdom,254.04,13106.4,12.3,2.06,2025-04-15T02:38:14,0
SWA2675,United States,205.02,11582.4,12.3,2.06,2025-04-15T02:38:16,0
SWA3019,United States,278.73,11277.6,12.3,2.06,2025-04-15T02:38:15,0
APJ282,Japan,77.38,388.62,12.3,2.06,2025-04-15T02:38:15,2
IGO40HF,Turkey,228.44,10157.46,12.3,2.06,2025-04-15T02:38:16,0
UAL1574,United States,225.44,9144.0,12.3,2.06,2025-04-15T02:38:15,0
QTR2Q,Qatar,237.47,11269.98,12.3,2.06,2025-04-15T02:38:15,0
FDX5083,United States,248.79,9761.22,12.3,2.06,2025-04-15T02:38:15,0
QTR059,Qatar,3.6,10972.8,12.3,2.06,2025-04-15T02:26:45,2
QTR48V,Qatar,272.98,10058.4,12.3,2.06,2025-04-15T02:35:41,0
QTR68R,Qatar,222.89,11582.4,12.3,2.06,2025-04-15T02:38:16,0
,Japan,98.28,1074.42,12.3,2.06,2025-04-15T02:34:11,2
ANA643,Japan,151.22,4038.6,12.3,2.06,2025-04-15T02:34:38,1
GTI3606,United States,285.52,11277.6,12.3,2.06,2025-04-15T02:38:16,0
SWR2WZ,Latvia,126.1,2057.4,12.3,2.06,2025-04-15T02:38:15,1
LOT6E,Poland,156.7,2514.6,12.3,2.06,2025-04-15T02:38:16,1
SWT2960,Spain,186.31,4335.78,12.3,2.06,2025-04-15T02:38:15,1
LOT2PA,Poland,233.4,11269.98,12.3,2.06,2025-04-15T02:37:52,0
QTR831,Qatar,265.53,9151.62,12.3,2.06,2025-04-15T02:38:16,0
IBE0156,Spain,276.07,12192.0,12.3,2.06,2025-04-15T02:38:16,0
SKW6320,United States,266.66,11277.6,12.3,2.06,2025-04-15T02:38:15,0
RPA4500,United States,195.62,4732.02,12.3,2.06,2025-04-15T02:38:15,1
UAL1497,United States,272.34,12496.8,12.3,2.06,2025-04-15T02:38:16,0
N1810A,United States,67.96,1600.2,12.3,2.06,2025-04-15T02:37:59,2
AAL571,United States,165.84,2766.06,12.3,2.06,2025-04-15T02:38:15,1
AAL302,United States,225.73,9144.0,12.3,2.06,2025-04-15T02:38:15,0
CSZ9436,China,96.49,693.42,12.3,2.06,2025-04-15T02:38:15,2
CXA8526,China,76.76,906.78,12.3,2.06,2025-04-15T02:38:15,2
AAL1728,United States,124.17,3063.24,12.3,2.06,2025-04-15T02:38:15,1
NKS342,United States,115.31,1874.52,12.3,2.06,2025-04-15T02:38:15,1
9MSBH,Malaysia,75.17,434.34,12.3,2.06,2025-04-15T02:38:16,2
FDX1248,United States,205.15,10363.2,12.3,2.06,2025-04-15T02:38:15,0
N830QS,United States,108.66,1554.48,12.3,2.06,2025-04-15T02:38:15,1
JIA5045,United States,99.95,1158.24,12.3,2.06,2025-04-15T02:38:16,2
ZKDMW,New Zealand,65.59,426.72,12.3,2.06,2025-04-15T02:38:15,2
DAL495,United States,205.63,10370.82,12.3,2.06,2025-04-15T02:38:15,0
FFT4819,United States,4.63,0.0,12.3,2.06,2025-04-15T02:38:00,2
SWA1349,United States,67.39,464.82,12.3,2.06,2025-04-15T02:38:13,2
NKS369,United States,236.48,8839.2,12.3,2.06,2025-04-15T02:38:16,0
NWK2961,Australia,79.48,426.72,12.3,2.06,2025-04-15T02:38:16,2
FDX1273,United States,182.14,11590.02,12.3,2.06,2025-04-15T02:38:15,1
TUA911,Turkmenistan,249.57,10972.8,12.3,2.06,2025-04-15T02:33:08,0
